time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
0.00095701,True,True,True,False,False,True,True,True,False,1048567,1572856,1048572,67108611
0.00113487,True,True,True,False,False,True,False,True,False,1048575,1572866,1048573,67108677
0.00507689,True,True,True,True,False,False,False,True,False,1048569,1572859,1048580,1572878
3.91e-05,True,True,True,True,True,True,True,True,False,1048567,1572851,1048567,1572859
4.101e-05,True,True,True,True,False,True,False,True,False,1048581,1572873,1048576,1572864
0.000103,True,False,True,True,True,True,False,True,True,1048576,67108874,1048578,1572868
0.00092793,True,True,True,False,False,True,True,True,True,1048573,1572860,1048568,67108357
0.00528002,True,False,True,False,False,False,True,True,True,1048570,67108489,1048574,67108745
0.00011301,True,False,True,True,True,True,True,True,True,1048571,67108546,1048579,1572878
0.00354791,True,True,True,False,False,False,False,True,True,1048573,1572859,1048571,67108552
0.00615907,True,True,True,True,False,False,False,True,True,1048569,1572858,1048578,1572868
4.411e-05,True,True,True,True,False,True,True,True,True,1048571,1572864,1048576,1572872
0.00086713,True,False,True,True,False,True,False,True,False,1048576,67108873,1048577,1572866
0.00364685,True,False,True,False,False,False,True,True,False,1048583,67109314,1048573,67108678
0.0033741,True,False,True,True,False,False,False,True,True,1048586,67109510,1048566,1572854
0.00274611,True,True,True,False,True,False,False,True,True,1048579,1572869,1048581,67109188
0.0048728,True,True,True,True,False,False,True,True,False,1048581,1572874,1048579,1572871
0.00015306,True,True,True,False,True,True,True,True,True,1048581,1572874,1048586,67109514
0.00328994,True,True,True,False,False,False,True,True,False,1048576,1572864,1048567,67108289
3.886e-05,True,True,True,True,True,True,False,True,True,1048571,1572866,1048582,1572882
0.00515604,True,True,True,True,True,False,True,True,True,1048580,1572871,1048566,1572853
4.077e-05,True,True,True,True,False,True,False,True,True,1048572,1572865,1048570,1572861
0.00016594,True,True,True,False,True,True,False,True,False,1048567,1572859,1048570,67108489
0.00512815,True,True,True,True,False,False,True,True,False,1048585,1572879,1048583,1572874
9.99e-05,True,False,True,True,True,True,True,True,False,1048569,67108421,1048566,1572851
0.00511003,True,True,True,True,False,False,False,True,False,1048582,1572882,1048583,1572879
0.01071095,True,False,True,False,False,True,False,True,False,1048573,67108681,1048573,67108678
0.00267506,True,True,True,False,True,False,False,True,True,1048569,1572853,1048582,67109249
0.00551891,True,False,True,False,True,False,True,True,True,1048571,67108546,1048580,67109127
0.00469899,True,False,True,False,False,True,True,True,True,1048578,67108995,1048574,67108740
0.00363898,True,False,True,False,False,True,False,True,True,1048574,67108745,1048568,67108362
0.00230289,True,True,True,False,True,False,False,True,False,1048567,1572860,1048581,67109190
0.00362802,True,False,True,False,False,False,False,True,True,1048581,67109189,1048585,67109443
0.00016594,True,True,True,False,True,True,True,True,False,1048582,1572877,1048570,67108486
0.00507808,True,True,True,True,True,False,False,True,True,1048581,1572881,1048571,1572862
0.00011301,True,False,True,True,True,True,False,True,False,1048578,67109001,1048568,1572857
0.00221801,True,False,True,True,True,False,False,True,False,1048574,67108740,1048568,1572853
0.000736,True,False,True,True,False,True,True,True,True,1048569,67108421,1048585,1572887
0.0036118,True,False,True,False,True,False,False,True,True,1048576,67108872,1048569,67108422
0.00265312,True,False,True,True,True,False,True,True,True,1048568,67108355,1048569,1572859
0.00481319,True,True,True,True,False,False,True,True,True,1048567,1572852,1048585,1572883
0.00360608,True,False,True,True,False,False,False,True,True,1048582,67109258,1048566,1572858
4.387e-05,True,True,True,True,True,True,True,True,False,1048570,1572859,1048581,1572879
5.603e-05,True,True,True,True,True,True,False,True,False,1048580,1572877,1048567,1572860
0.00504398,True,True,True,True,True,False,False,True,False,1048567,1572851,1048575,1572871
0.00257301,True,False,True,True,True,False,True,True,False,1048580,67109123,1048585,1572879
0.00284481,True,False,True,True,True,False,False,True,True,1048573,67108678,1048573,1572867
0.00341988,True,False,True,True,False,False,True,True,True,1048581,67109185,1048579,1572875
0.01142883,True,False,True,False,False,False,False,True,False,1048585,67109446,1048573,67108678
