time,size1,density1,universe1,size2,density2,universe2
0.02782393,7736959,0.01,773695900,11965460,0.01,1196546000
0.06898713,28327786,0.01,2832778600,18516460,0.01,1851646000
0.03544617,14961924,0.04,374048100,16011994,0.04,400299850
0.01791382,30725742,0.1,307257420,39364912,0.1,393649120
0.02138591,34360456,0.04,859011400,444434,0.04,11110850
0.05665112,36632965,0.04,915824125,19010502,0.04,475262550
0.05245495,36680441,0.04,917011025,16342116,0.04,408552900
0.00010586,4669250,0.999,4673923,21465838,0.999,21487325
0.00095201,21894251,0.5,43788502,24097548,0.5,48195096
0.00031304,39330401,0.999,39369770,17979152,0.999,17997149
0.0007,15210191,0.5,30420382,19214827,0.5,38429654
0.00025797,31014613,0.999,31045658,15025433,0.999,15040473
0.08953404,37541049,0.04,938526225,38893569,0.04,972339225
0.031497,39061959,0.04,976548975,3789657,0.04,94741425
0.06436992,13185627,0.01,1318562700,38782663,0.01,3878266300
0.0012579,8286822,0.5,16573644,36171862,0.5,72343724
0.00131607,28348429,0.5,56696858,31420906,0.5,62841812
0.03522706,5111328,0.01,511132800,26888644,0.01,2688864400
0.0007441,22933391,0.5,45866782,5821197,0.5,11642394
0.00124502,12450385,0.5,24900770,34639242,0.5,69278484
0.01063299,26268923,0.1,262689230,3745074,0.1,37450740
0.014925,13533850,0.1,135338500,36148297,0.1,361482970
9.298e-05,28832106,0.999,28860966,2887396,0.999,2890286
0.05677295,23805767,0.04,595144175,25057712,0.04,626442800
0.01443911,24937682,0.1,249376820,32031315,0.1,320313150
0.0768559,21062520,0.01,2106252000,29908919,0.01,2990891900
0.017272,29525247,0.1,295252470,37398148,0.1,373981480
0.06279302,25478101,0.01,2547810100,17262208,0.01,1726220800
0.01421404,31957616,0.1,319576160,21609707,0.1,216097070
0.00074601,783618,0.5,1567236,26149849,0.5,52299698
0.08253503,34528587,0.04,863214675,37033217,0.04,925830425
7.987e-05,9833970,0.999,9843813,4165048,0.999,4169217
0.01669192,21269971,0.1,212699710,38201859,0.1,382018590
0.00139713,20387458,0.5,40774916,36159880,0.5,72319760
0.01619315,27282254,0.1,272822540,35795612,0.1,357956120
0.03420615,3930684,0.01,393068400,32511620,0.01,3251162000
9.108e-05,5165412,0.999,5170582,10325449,0.999,10335784
0.08532786,20366164,0.01,2036616400,39871419,0.01,3987141900
0.07314706,32323524,0.01,3232352400,18871932,0.01,1887193200
0.01463294,35868744,0.1,358687440,3649010,0.1,36490100
0.09824896,34358582,0.01,3435858200,35760474,0.01,3576047400
0.00026393,21717822,0.999,21739561,16422818,0.999,16439257
