class,time,size1,density1,universe1,size2,density2,universe2
cyroaring,0.00030684471130371094,6450065,0.5,12900130,8895450,0.5,17790900
sortedset,2.817920207977295,6450065,0.5,12900130,8895450,0.5,17790900
set,0.40729808807373047,6450065,0.5,12900130,8895450,0.5,17790900
cyroaring,0.00015425682067871094,4974753,0.5,9949506,1061518,0.5,2123036
sortedset,0.8745777606964111,4974753,0.5,9949506,1061518,0.5,2123036
set,0.09953761100769043,4974753,0.5,9949506,1061518,0.5,2123036
pyroaring,0.0001678466796875,4974753,0.5,9949506,1061518,0.5,2123036
pyroaring,0.0003046989440917969,9508966,0.5,19017932,1341096,0.5,2682192
set,0.1728677749633789,9508966,0.5,19017932,1341096,0.5,2682192
sortedset,2.243870735168457,9508966,0.5,19017932,1341096,0.5,2682192
cyroaring,0.0007147789001464844,9508966,0.5,19017932,1341096,0.5,2682192
sortedset,4.320893287658691,6212915,0.1,62129150,2278515,0.1,22785150
cyroaring,0.0022683143615722656,6212915,0.1,62129150,2278515,0.1,22785150
set,0.2288379669189453,6212915,0.1,62129150,2278515,0.1,22785150
pyroaring,0.001108407974243164,6212915,0.1,62129150,2278515,0.1,22785150
sortedset,0.6352765560150146,1583955,0.999,1585540,3819684,0.999,3823507
pyroaring,3.814697265625e-05,1583955,0.999,1585540,3819684,0.999,3823507
cyroaring,1.8835067749023438e-05,1583955,0.999,1585540,3819684,0.999,3823507
set,0.07761502265930176,1583955,0.999,1585540,3819684,0.999,3823507
cyroaring,0.026562929153442383,4032708,0.01,403270800,2831862,0.01,283186200
set,0.2829570770263672,4032708,0.01,403270800,2831862,0.01,283186200
sortedset,4.20051383972168,4032708,0.01,403270800,2831862,0.01,283186200
pyroaring,0.0069429874420166016,4032708,0.01,403270800,2831862,0.01,283186200
