time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
6.7e-05,False,True,True,False,True,True,True,False,True,131,203,1048566,67108230
1.097e-05,False,False,True,True,True,False,False,False,True,134,8577,1048582,1572874
7.701e-05,False,True,True,True,False,True,False,False,False,138,215,1048576,1572872
5.96e-06,False,False,True,True,True,True,False,True,False,120,7688,1048583,1572879
0.00075197,False,False,True,False,False,False,True,True,False,120,7688,1048582,67109254
0.00074911,False,True,True,False,False,False,False,True,True,123,194,1048574,67108736
4.482e-05,True,False,False,True,True,False,True,False,True,1048581,67109184,127,195
7.15e-06,False,True,False,True,False,False,False,True,False,123,192,130,204
6.413e-05,False,True,True,False,True,True,True,False,False,120,186,1048568,67108362
0.00086093,True,True,True,False,False,True,True,True,True,1048584,1572876,1048578,67108994
5.96e-06,False,True,False,False,False,False,True,True,False,135,210,135,8649
9.06e-06,False,False,False,True,True,True,True,True,False,137,8768,125,191
1.097e-05,False,False,False,False,False,False,True,False,True,125,8003,126,8065
5.96e-06,False,True,False,True,False,True,False,True,True,121,184,120,182
0.00086117,True,False,True,True,False,False,False,True,False,1048566,67108228,1048586,1572889
1.287e-05,True,True,False,True,True,False,False,False,False,1048570,1572857,121,187
5.198e-05,True,False,False,False,True,True,True,False,False,1048572,67108611,124,7939
7.677e-05,True,True,False,False,False,False,True,False,True,1048578,1572870,121,7752
7.987e-05,True,True,False,True,False,False,False,False,True,1048586,1572880,131,199
0.00085402,True,True,True,False,False,False,False,False,True,1048583,1572878,1048567,67108297
5.01e-06,False,False,False,False,False,True,False,True,False,129,8260,124,7942
3.409e-05,False,True,True,False,True,False,False,True,False,138,216,1048581,67109187
3.386e-05,True,False,False,False,True,True,False,True,False,1048586,67109507,120,7683
3.695e-05,True,False,False,False,True,False,True,True,False,1048581,67109186,118,7552
5.96e-06,True,True,False,False,True,True,False,False,False,1048581,1572874,131,8384
6.795e-05,True,False,False,True,True,True,True,False,True,1048568,67108356,136,211
0.00099301,True,False,True,True,False,True,False,True,False,1048581,67109185,1048570,1572865
0.01885104,True,False,True,False,False,True,False,False,False,1048570,67108483,1048574,67108736
3.6e-05,False,False,True,False,True,True,True,True,False,124,7939,1048582,67109250
7.701e-05,True,True,True,True,False,False,True,True,True,1048584,1572884,1048580,1572873
0.00023198,True,True,True,True,True,True,True,False,False,1048578,1572867,1048581,1572877
4.196e-05,False,True,True,False,True,True,True,True,False,123,187,1048574,67108738
0.00076318,False,False,True,False,False,False,False,True,False,129,8261,1048574,67108740
0.00013494,True,False,True,True,True,False,False,False,True,1048568,67108354,1048569,1572861
7.15e-06,False,True,True,True,True,False,False,False,False,128,201,1048586,1572880
7.105e-05,False,False,True,True,False,True,True,False,True,131,8385,1048574,1572862
9.06e-06,False,True,False,False,False,True,False,True,True,128,196,129,8263
8.82e-06,True,True,False,True,True,False,True,True,False,1048582,1572879,120,185
6.7e-05,True,True,False,False,False,False,True,True,True,1048573,1572869,132,8458
0.00025082,True,True,True,True,False,False,True,False,True,1048583,1572874,1048569,1572855
1.097e-05,False,True,False,False,False,True,False,False,False,138,209,128,8199
0.01963019,True,False,True,False,False,False,True,False,True,1048573,67108675,1048580,67109120
7.701e-05,False,False,True,True,False,True,True,False,False,129,8263,1048571,1572861
0.00077415,False,True,True,False,False,True,True,True,True,129,203,1048570,67108481
5.01e-06,False,True,False,True,True,True,False,True,False,119,180,122,185
5.01e-06,False,True,False,True,False,False,False,True,True,132,201,136,205
9.06e-06,False,True,False,False,False,False,False,True,True,135,205,135,8649
8.11e-06,False,False,False,True,False,False,False,True,True,123,7877,136,214
8.82e-06,False,True,False,False,True,True,True,False,False,123,188,133,8521
0.00010109,True,True,True,True,True,False,True,True,True,1048569,1572861,1048575,1572868
0.00078106,True,False,False,True,False,True,False,True,False,1048577,67108933,124,193
0.00341296,True,False,True,False,True,False,True,True,True,1048569,67108419,1048579,67109059
0.00013304,True,False,True,True,True,False,True,False,True,1048566,67108229,1048570,1572858
6.986e-05,False,True,True,True,False,False,True,False,False,131,202,1048572,1572863
8.11e-06,False,True,False,False,False,False,False,False,True,133,203,133,8520
0.00010395,True,True,True,True,False,False,False,True,True,1048571,1572866,1048586,1572885
8.11e-06,False,True,False,True,False,False,True,False,True,136,210,125,193
0.0008018,True,False,False,True,False,True,False,False,False,1048583,67109320,132,198
6.91e-06,False,False,False,True,True,False,True,False,False,134,8584,121,190
4.601e-05,True,False,False,False,True,False,True,False,True,1048574,67108737,128,8193
3.6e-05,False,False,True,False,True,True,True,True,True,129,8259,1048581,67109190
0.00077295,True,False,False,True,False,False,True,False,False,1048570,67108486,120,181
0.00076103,True,False,False,False,False,False,True,False,True,1048585,67109448,119,7617
0.00019002,True,True,True,True,False,True,False,False,False,1048574,1572871,1048570,1572856
1.001e-05,False,False,True,True,True,False,False,True,False,122,7810,1048585,1572880
8.607e-05,False,False,True,True,False,False,True,False,False,130,8323,1048583,1572878
4.005e-05,True,False,False,False,True,False,False,True,True,1048574,67108739,123,7881
1.097e-05,False,False,False,False,True,False,True,False,False,123,7872,135,8642
0.00084519,True,True,True,False,False,True,False,True,False,1048570,1572863,1048567,67108297
3.81e-06,False,True,False,True,True,True,False,True,True,128,195,124,193
0.00012803,True,False,True,True,True,True,True,True,False,1048570,67108484,1048578,1572868
0.00075889,True,False,False,False,False,False,True,True,False,1048584,67109380,127,8138
5.01e-06,False,True,False,True,False,False,True,True,False,130,203,124,187
7.296e-05,True,True,False,False,False,True,False,False,False,1048579,1572875,136,8712
7.415e-05,True,True,True,True,True,False,False,True,True,1048581,1572878,1048582,1572879
5.96e-06,False,False,False,True,False,True,False,True,True,124,7945,122,189
0.00018787,True,True,True,True,False,False,False,False,False,1048575,1572866,1048586,1572886
0.00075412,True,False,False,True,False,False,True,True,True,1048584,67109383,121,182
0.00079489,True,False,False,True,False,False,True,True,False,1048574,67108745,122,191
6.91e-06,False,True,False,True,True,False,True,True,True,128,193,136,214
9.78e-06,True,True,False,False,True,False,True,False,False,1048574,1572871,132,8456
8.11e-06,False,False,False,True,False,True,False,True,False,127,8133,125,187
6.509e-05,False,False,True,True,False,True,False,False,True,128,8193,1048571,1572863
8.11e-06,False,False,False,True,False,True,True,True,False,127,8136,138,216
1.001e-05,True,True,False,True,True,False,True,False,True,1048573,1572862,138,209
7.15e-06,False,False,True,True,True,False,False,True,True,125,8007,1048567,1572859
6.604e-05,True,False,False,True,True,True,True,False,False,1048567,67108296,119,182
6.91e-06,True,True,False,False,True,False,False,False,False,1048568,1572859,120,7686
5.96e-06,False,False,False,False,True,True,True,True,True,137,8770,132,8452
1.001e-05,False,True,False,False,False,True,True,False,False,135,209,125,8008
0.00106287,True,False,True,True,False,False,False,False,False,1048572,67108616,1048573,1572860
7.796e-05,True,True,True,True,True,False,True,True,False,1048582,1572883,1048570,1572863
0.00088191,True,True,True,False,False,False,True,False,True,1048567,1572851,1048576,67108864
5.913e-05,True,True,False,True,False,True,False,True,False,1048582,1572883,118,179
3.886e-05,True,False,False,False,True,True,True,True,True,1048583,67109320,118,7553
0.01963496,True,False,True,False,True,False,False,False,True,1048576,67108868,1048585,67109444
0.0007782,False,True,True,False,False,True,False,False,False,134,206,1048586,67109513
0.001019,True,False,True,True,False,False,True,False,True,1048581,67109189,1048582,1572881
1.001e-05,False,True,True,True,True,True,True,True,True,132,200,1048572,1572859
0.00076199,True,False,False,False,False,True,True,True,False,1048579,67109057,125,8005
9.06e-06,False,False,False,True,False,False,True,True,False,122,7817,120,183
0.00076008,False,True,True,False,False,False,False,True,False,130,205,1048582,67109249
3.91e-05,False,True,True,False,True,False,True,True,False,134,202,1048578,67108994
9.78e-06,False,False,True,True,True,False,True,False,False,129,8257,1048571,1572857
5.01e-06,False,True,False,True,True,False,False,True,False,127,190,118,186
6.509e-05,True,True,False,False,False,True,False,True,False,1048572,1572868,137,8770
6.604e-05,False,False,True,True,False,False,True,True,False,133,8516,1048566,1572854
5.96e-06,False,False,False,False,False,False,False,True,False,120,7685,138,8838
0.00075293,True,False,False,False,False,False,True,False,False,1048571,67108544,129,8259
0.00081086,True,False,False,False,False,True,False,False,False,1048571,67108547,119,7616
6.91e-06,False,False,False,False,False,True,True,True,False,127,8136,122,7816
3.695e-05,True,False,False,False,True,False,True,True,True,1048568,67108352,118,7555
6.91e-06,False,True,False,True,True,False,True,True,False,122,183,137,214
1.001e-05,False,False,False,False,True,True,True,False,False,119,7616,127,8128
4.196e-05,True,False,False,False,True,False,False,False,False,1048577,67108936,130,8329
0.00077605,True,False,False,True,False,False,False,False,True,1048577,67108929,129,203
9.06e-06,False,False,False,True,False,True,True,True,True,133,8518,134,204
1.097e-05,False,True,False,True,False,False,True,False,False,137,208,122,187
0.01961708,True,False,True,False,False,True,True,False,False,1048568,67108358,1048574,67108736
6.199e-05,True,True,False,False,False,True,False,True,True,1048571,1572862,126,8066
6.795e-05,True,True,False,False,False,False,True,True,False,1048577,1572871,124,7940
0.0034101,True,False,True,False,False,True,False,True,True,1048576,67108870,1048567,67108292
6.91e-06,False,True,True,True,True,False,True,False,False,132,204,1048574,1572866
7.391e-05,False,True,True,True,False,True,True,False,False,136,211,1048577,1572874
0.00023913,True,True,True,True,False,True,False,False,True,1048575,1572867,1048568,1572858
6.91e-06,False,True,False,True,False,True,True,True,True,122,186,125,191
0.00078487,False,False,True,False,False,True,True,False,True,119,7624,1048568,67108353
0.000772,True,False,False,False,False,False,False,False,True,1048580,67109127,118,7562
1.287e-05,True,True,False,True,True,True,False,False,True,1048567,1572857,122,190
8.392e-05,True,True,True,True,True,True,True,True,True,1048584,1572878,1048577,1572869
2.098e-05,False,True,True,True,True,True,True,False,True,123,189,1048569,1572861
8.11e-06,False,True,False,False,True,True,True,False,True,124,188,126,8069
0.00076103,False,True,True,False,False,False,True,True,False,121,183,1048568,67108362
0.00088596,True,True,True,False,False,True,False,False,True,1048581,1572876,1048572,67108613
6.08e-05,True,True,False,True,False,False,False,True,True,1048583,1572881,119,181
0.00074291,False,True,True,False,False,False,True,True,True,126,197,1048569,67108425
0.00087094,True,False,True,True,False,False,True,True,True,1048582,67109253,1048572,1572862
0.00079203,True,False,False,True,False,True,True,False,False,1048577,67108928,132,205
8.11e-06,False,False,False,True,False,False,True,False,False,129,8258,133,201
1.001e-05,False,True,False,False,True,True,False,False,False,136,208,122,7815
4.196e-05,True,False,False,True,True,True,False,True,False,1048572,67108617,128,197
5.01e-06,False,False,False,False,True,False,True,True,True,128,8201,128,8199
8.297e-05,False,True,True,True,False,True,True,True,True,123,184,1048571,1572857
6.91e-06,False,False,True,True,True,True,False,False,True,123,7878,1048580,1572873
7.15e-06,False,True,False,False,False,True,True,True,False,130,198,126,8074
6.604e-05,False,True,True,False,True,True,False,False,False,125,189,1048576,67108864
6.58e-05,True,True,False,True,False,False,False,True,False,1048579,1572874,131,204
6.604e-05,True,True,False,True,False,False,True,True,False,1048567,1572854,127,192
3.81e-06,False,False,False,False,True,True,False,True,False,123,7874,130,8327
6.795e-05,True,True,False,True,False,True,True,True,True,1048569,1572860,129,194
5.01e-06,False,False,False,False,False,True,True,True,True,118,7560,129,8265
5.984e-05,True,True,False,True,False,False,True,True,True,1048578,1572875,134,207
6.91e-06,True,True,False,True,True,True,False,True,False,1048572,1572864,136,211
5.96e-06,True,True,False,True,True,True,True,True,True,1048574,1572866,134,201
6.91e-06,True,True,False,False,True,False,False,False,True,1048577,1572869,137,8774
8.11e-06,False,True,False,False,False,True,True,False,True,133,206,128,8201
6.509e-05,False,True,True,True,False,True,False,True,True,132,201,1048582,1572883
0.00027704,True,True,True,False,True,False,False,False,False,1048585,1572881,1048585,67109443
9.06e-06,True,True,False,False,True,True,True,True,True,1048567,1572859,125,8001
0.00085092,True,True,True,False,False,False,False,True,False,1048571,1572863,1048575,67108800
3.6e-05,False,False,True,False,True,True,False,True,False,138,8836,1048571,67108553
0.01970506,True,False,True,False,True,True,False,False,True,1048568,67108353,1048579,67109063
0.00025082,True,True,True,True,False,False,False,False,True,1048570,1572862,1048579,1572874
1.311e-05,True,True,False,False,True,True,True,False,False,1048580,1572879,130,8327
5.01e-06,False,False,False,True,True,True,False,True,False,138,8834,130,196
1.788e-05,True,True,False,True,True,True,True,False,True,1048583,1572884,124,189
0.0007689,False,False,True,False,False,True,True,True,False,127,8134,1048566,67108234
8.11e-06,False,True,True,True,True,False,True,True,False,129,201,1048580,1572873
5.01e-06,False,True,False,True,False,True,True,False,True,129,202,124,196
9.78e-06,False,True,False,True,True,False,False,False,True,121,181,118,184
5.96e-06,False,False,False,False,False,True,False,False,False,127,8134,121,7751
0.00077701,False,False,True,False,False,True,True,False,False,120,7690,1048583,67109317
0.00014901,True,True,True,False,True,True,True,False,False,1048569,1572863,1048571,67108550
8.917e-05,True,True,False,True,False,True,True,False,True,1048582,1572873,128,198
7.87e-06,False,False,False,True,True,True,False,True,True,138,8837,132,205
7.87e-06,False,False,False,False,True,True,False,False,True,126,8064,130,8320
6.485e-05,False,True,True,True,False,True,True,True,False,120,180,1048570,1572856
9.203e-05,True,True,True,True,True,True,False,True,True,1048576,1572870,1048570,1572857
0.00026488,True,False,True,True,True,True,False,False,False,1048577,67108932,1048581,1572879
0.00953388,True,False,True,False,True,True,False,True,False,1048574,67108740,1048572,67108618
0.00074387,False,False,True,False,False,True,True,True,True,138,8833,1048583,67109319
1.097e-05,False,True,False,False,True,False,True,False,False,126,195,129,8258
0.00077105,False,False,True,False,False,True,False,True,False,126,8073,1048576,67108870
4.292e-05,False,False,True,False,True,False,True,True,False,123,7878,1048582,67109251
0.00075603,True,False,False,True,False,False,False,True,False,1048574,67108742,128,200
0.00030398,True,True,True,True,True,True,True,False,True,1048576,1572872,1048576,1572868
3.791e-05,True,False,False,True,True,False,True,True,True,1048574,67108742,122,190
0.009552,True,False,True,False,False,False,False,True,False,1048573,67108678,1048578,67108997
0.00076795,True,False,False,True,False,True,True,True,False,1048582,67109248,128,202
7.2e-05,False,False,True,True,False,False,True,False,True,137,8772,1048568,1572861
0.00086689,True,True,True,False,False,True,True,False,True,1048571,1572858,1048580,67109129
4.601e-05,True,False,False,True,True,False,False,False,True,1048573,67108680,126,194
1.001e-05,False,False,False,False,True,True,True,False,True,129,8258,128,8194
7.415e-05,False,False,True,True,False,False,True,True,True,137,8777,1048582,1572876
6.2e-06,True,True,False,True,True,False,False,False,True,1048579,1572873,125,194
7.01e-05,True,True,False,True,False,False,True,False,False,1048577,1572871,118,179
6.485e-05,False,True,True,True,False,False,False,True,True,130,203,1048582,1572876
0.00025988,True,True,True,True,True,False,False,False,True,1048585,1572880,1048578,1572870
0.00087595,True,False,True,True,False,True,True,True,False,1048572,67108613,1048577,1572875
8.11e-06,False,True,False,False,True,False,True,False,True,118,180,138,8834
4.911e-05,True,False,False,True,True,False,True,False,False,1048574,67108737,123,191
1.597e-05,True,True,False,True,True,True,True,False,False,1048569,1572861,127,194
9.06e-06,False,True,False,False,True,True,False,False,True,136,206,119,7624
9.203e-05,True,True,True,True,True,True,True,True,False,1048582,1572873,1048573,1572865
1.407e-05,False,True,True,True,True,True,False,False,True,130,202,1048584,1572881
4.05e-06,False,True,False,True,False,True,False,True,False,129,199,132,205
7.51e-05,True,True,True,True,False,False,True,True,False,1048585,1572880,1048575,1572871
6.604e-05,True,True,False,False,False,True,True,True,True,1048569,1572857,135,8647
1.097e-05,True,True,False,True,True,True,True,True,False,1048571,1572861,134,204
7.796e-05,True,True,False,False,False,False,False,False,False,1048577,1572874,121,7752
6.91e-06,False,False,True,True,True,True,True,True,True,118,7553,1048572,1572866
6.89e-05,False,True,True,True,False,False,True,False,True,138,209,1048581,1572876
9.06e-06,False,False,False,False,True,False,False,False,False,134,8586,118,7562
9.06e-06,False,False,False,False,True,False,True,True,False,130,8329,121,7754
0.00954318,True,False,True,False,True,False,False,True,False,1048582,67109253,1048569,67108421
1.001e-05,False,False,False,False,False,True,True,False,True,125,8000,126,8074
0.00358009,True,False,True,False,False,False,True,True,False,1048576,67108870,1048576,67108874
7.987e-05,True,True,True,True,True,True,False,True,False,1048575,1572868,1048573,1572862
1.097e-05,False,False,False,True,True,True,False,False,False,134,8581,119,187
0.00352907,True,False,True,False,False,False,False,True,True,1048570,67108489,1048571,67108550
0.01963902,True,False,True,False,True,False,True,False,False,1048585,67109441,1048571,67108554
4.05e-06,False,True,False,False,False,False,False,False,False,124,188,121,7745
0.00090098,True,True,True,False,False,False,True,False,False,1048576,1572868,1048573,67108674
0.00074601,True,False,False,True,False,True,False,True,True,1048586,67109514,120,180
6.91e-06,False,True,False,False,False,False,True,False,False,120,185,130,8330
9.06e-06,False,True,False,False,False,False,True,False,True,138,208,129,8263
7.105e-05,False,True,True,True,False,False,True,True,True,133,199,1048585,1572880
9.489e-05,True,True,True,True,True,False,False,True,False,1048571,1572860,1048581,1572881
9.06e-06,False,False,False,True,True,True,True,False,False,130,8321,137,210
3.1e-06,False,False,False,True,False,False,False,True,False,118,7554,138,214
6.413e-05,False,False,True,True,False,False,False,True,True,125,8008,1048586,1572888
0.00085592,True,False,True,True,False,True,True,True,True,1048566,67108230,1048580,1572871
0.00089407,True,True,True,False,False,True,True,False,False,1048570,1572857,1048570,67108487
0.00339794,True,False,True,False,False,False,True,True,True,1048574,67108738,1048581,67109189
6.91e-06,False,False,True,True,True,False,False,False,False,132,8458,1048582,1572881
0.00022697,True,True,True,True,True,False,True,False,True,1048574,1572867,1048580,1572873
0.01979899,True,False,True,False,False,True,False,False,True,1048582,67109256,1048581,67109186
4.77e-06,False,True,False,True,True,False,False,False,False,125,193,133,201
0.00079799,True,False,False,False,False,False,False,False,False,1048569,67108420,135,8647
0.00022817,True,True,True,True,False,True,True,False,True,1048570,1572862,1048580,1572872
4.697e-05,False,False,True,False,True,True,False,False,True,136,8711,1048576,67108864
6.604e-05,True,True,False,False,False,False,False,True,True,1048569,1572853,136,8712
1.407e-05,False,True,True,True,True,False,False,False,True,123,194,1048571,1572860
4.601e-05,False,True,True,False,True,False,False,False,True,119,184,1048581,67109187
0.003438,True,False,True,False,True,True,True,True,False,1048579,67109065,1048582,67109254
4.888e-05,False,True,True,False,True,True,True,True,True,138,209,1048571,67108549
6.2e-06,False,True,False,True,True,True,False,False,True,124,191,132,203
9.06e-06,True,True,False,True,True,False,False,True,False,1048582,1572883,131,202
1.192e-05,False,False,False,True,True,True,True,False,True,125,8003,129,193
0.00080895,False,False,True,False,False,True,False,False,True,127,8132,1048576,67108869
0.00078297,False,False,True,False,False,False,False,False,True,130,8326,1048582,67109256
6.986e-05,True,True,False,True,False,True,False,False,False,1048576,1572871,120,180
0.00014496,True,True,True,False,True,False,False,True,False,1048569,1572863,1048572,67108609
0.02497101,True,False,True,False,True,True,True,False,False,1048574,67108738,1048584,67109385
0.00014615,True,True,True,False,True,False,False,False,True,1048581,1572874,1048580,67109120
5.96e-06,False,True,True,True,True,True,False,True,False,125,189,1048581,1572881
0.00010109,True,True,True,True,False,True,False,True,True,1048568,1572856,1048586,1572886
7.15e-06,False,False,False,True,False,False,False,False,True,120,7690,136,212
0.00019193,True,False,True,True,True,True,True,False,True,1048570,67108484,1048581,1572878
3.695e-05,False,True,True,False,True,False,True,True,True,121,188,1048582,67109250
7.15e-06,True,True,False,False,True,False,True,True,True,1048575,1572868,118,7553
8.583e-05,True,True,False,False,False,True,True,True,False,1048575,1572870,132,8452
5.01e-06,False,True,False,True,True,True,True,True,True,134,208,119,179
5.96e-06,True,True,False,False,True,True,False,True,True,1048584,1572876,130,8322
0.00014114,True,True,True,False,True,False,True,True,False,1048571,1572865,1048583,67109317
0.00086904,True,True,True,False,False,True,False,True,True,1048578,1572876,1048586,67109509
0.00973201,True,False,True,False,False,True,False,True,False,1048583,67109316,1048576,67108869
5.96e-06,False,True,False,False,False,False,False,True,False,127,197,132,8451
5.96e-06,False,True,False,False,True,True,True,True,True,123,194,136,8713
0.0001421,True,True,True,False,True,False,True,True,True,1048586,1572887,1048575,67108801
0.00080299,False,True,True,False,False,True,True,False,False,121,184,1048573,67108674
0.00014496,True,True,True,False,True,True,True,True,True,1048570,1572855,1048570,67108480
6.7e-05,False,False,True,True,False,True,False,True,True,136,8707,1048578,1572877
0.000916,True,False,True,True,False,True,False,True,True,1048569,67108417,1048578,1572868
4.601e-05,False,False,True,False,True,False,True,False,False,123,7873,1048583,67109314
0.00076008,True,False,False,False,False,False,True,True,True,1048576,67108864,124,7941
4.411e-05,True,False,False,False,True,True,False,False,True,1048569,67108425,130,8327
0.00018382,True,True,True,True,True,False,False,False,False,1048584,1572886,1048567,1572857
6.986e-05,True,True,True,True,False,True,True,True,False,1048567,1572851,1048583,1572880
6.2e-06,True,True,False,False,True,False,False,True,False,1048578,1572867,124,7941
0.00346303,True,False,True,False,False,True,True,True,False,1048583,67109313,1048569,67108421
0.00084782,False,True,True,False,False,True,True,True,False,126,189,1048579,67109063
9.06e-06,False,False,False,True,False,False,True,False,True,121,7747,123,190
